base_cell,time,outgoing_cell,outgoing_count,outgoing_time,outgoing_speed,NAME
8830e024dbfffff,16:00:00,8830e024dbfffff,99,59.99,19.76,경기 성남시 분당구 서현동
8830e024dbfffff,16:00:00,8830e15361fffff,11,85.36,12.99,경기 성남시 분당구 야탑동
8830e024dbfffff,16:20:00,8830e024dbfffff,90,56.91,22.6,경기 성남시 분당구 서현동
8830e024dbfffff,16:20:00,8830e15361fffff,10,75.5,21.09,경기 성남시 분당구 야탑동
8830e024dbfffff,16:40:00,8830e024dbfffff,100,59.99,22.58,경기 성남시 분당구 서현동
8830e024dbfffff,17:00:00,8830e024dbfffff,86,55.86,19.78,경기 성남시 분당구 서현동
8830e024dbfffff,17:00:00,8830e15361fffff,10,47.6,16.21,경기 성남시 분당구 야탑동
8830e024dbfffff,17:20:00,8830e024dbfffff,76,65.47,19.62,경기 성남시 분당구 서현동
8830e024dbfffff,17:40:00,8830e024dbfffff,75,57.97,25.93,경기 성남시 분당구 서현동
8830e024dbfffff,17:40:00,8830e15361fffff,12,56.75,21.51,경기 성남시 분당구 야탑동
8830e024dbfffff,18:00:00,8830e024dbfffff,55,58.05,21.37,경기 성남시 분당구 서현동
8830e024dbfffff,18:00:00,8830e15361fffff,13,45.15,21.63,경기 성남시 분당구 야탑동
8830e024dbfffff,18:20:00,8830e024dbfffff,91,75.92,20.53,경기 성남시 분당구 서현동
8830e024dbfffff,18:40:00,8830e024dbfffff,62,61.97,25.01,경기 성남시 분당구 서현동
8830e024dbfffff,19:00:00,8830e024dbfffff,67,72.69,20.89,경기 성남시 분당구 서현동
8830e024dbfffff,19:20:00,8830e024dbfffff,57,65.51,23.34,경기 성남시 분당구 서현동
8830e024dbfffff,19:40:00,8830e024dbfffff,53,70.89,25.36,경기 성남시 분당구 서현동
8830e024dbfffff,20:00:00,8830e024dbfffff,66,94.53,19.4,경기 성남시 분당구 서현동
8830e024dbfffff,20:20:00,8830e024dbfffff,59,80.61,28.56,경기 성남시 분당구 서현동
8830e024dbfffff,20:40:00,8830e024dbfffff,65,69.2,23.79,경기 성남시 분당구 서현동
8830e024dbfffff,21:00:00,8830e024dbfffff,56,79.32,25.25,경기 성남시 분당구 서현동
8830e024dbfffff,21:20:00,8830e024dbfffff,58,76.6,24.7,경기 성남시 분당구 서현동
8830e024dbfffff,21:40:00,8830e024dbfffff,48,97.88,25.8,경기 성남시 분당구 서현동
8830e024dbfffff,22:00:00,8830e024dbfffff,51,55.22,17.41,경기 성남시 분당구 서현동
8830e024dbfffff,22:20:00,8830e024dbfffff,40,61.58,25.2,경기 성남시 분당구 서현동
8830e024dbfffff,22:40:00,8830e024dbfffff,37,54.65,19.23,경기 성남시 분당구 서현동
8830e024dbfffff,23:00:00,8830e024dbfffff,49,46.39,49.53,경기 성남시 분당구 서현동
8830e024dbfffff,23:20:00,8830e024dbfffff,38,35.71,14.81,경기 성남시 분당구 서현동
8830e024e5fffff,8:00:00,8830e1530dfffff,14,45.79,36.39,Bundang_Townhall
8830e024ebfffff,8:00:00,8830e1530dfffff,12,60.08,43.61,Bundang_Townhall
8830e024edfffff,7:40:00,8830e15361fffff,11,51.64,42.3,경기 성남시 분당구 야탑동
8830e02511fffff,18:00:00,8830e035ddfffff,10,54.9,46.97,Beom_Gye
8830e02519fffff,18:00:00,8830e03531fffff,11,57.55,53.1,경기 안양시 만안구 안양동
8830e02521fffff,18:00:00,8830e025a5fffff,10,49.3,24.92,경기 수원시 영통구 원천동
8830e02539fffff,17:00:00,8830e025a5fffff,14,60.36,28.3,경기 수원시 영통구 원천동
8830e02539fffff,18:20:00,8830e15361fffff,12,48.58,51.52,경기 성남시 분당구 야탑동
8830e02549fffff,7:20:00,8830e1530dfffff,11,63.82,58.74,Bundang_Townhall
8830e02549fffff,8:00:00,8830e035ddfffff,12,58.67,39.91,Beom_Gye
8830e02549fffff,8:40:00,8830e035ddfffff,17,50.65,51.28,Beom_Gye
8830e0254dfffff,7:40:00,8830e035ddfffff,12,66.08,38.35,Beom_Gye
8830e0256dfffff,7:40:00,8830e15361fffff,12,65.67,61.29,경기 성남시 분당구 야탑동
8830e025a1fffff,0:00:00,8830e025a5fffff,70,61.03,14.45,경기 수원시 영통구 원천동
8830e025a1fffff,0:40:00,8830e025a5fffff,14,55.5,16.39,경기 수원시 영통구 원천동
8830e025a1fffff,1:00:00,8830e025a5fffff,13,59.62,11.5,경기 수원시 영통구 원천동
8830e025a1fffff,1:20:00,8830e025a5fffff,20,44.9,21.52,경기 수원시 영통구 원천동
8830e025a1fffff,5:00:00,8830e025a5fffff,32,69.0,14.92,경기 수원시 영통구 원천동
8830e025a1fffff,5:20:00,8830e025a5fffff,14,103.86,16.89,경기 수원시 영통구 원천동
8830e025a1fffff,5:40:00,8830e025a5fffff,18,94.44,16.43,경기 수원시 영통구 원천동
8830e025a1fffff,6:00:00,8830e025a5fffff,17,88.12,19.49,경기 수원시 영통구 원천동
8830e025a1fffff,6:20:00,8830e025a5fffff,12,44.92,16.15,경기 수원시 영통구 원천동
8830e025a1fffff,6:40:00,8830e025a5fffff,14,73.07,16.11,경기 수원시 영통구 원천동
8830e025a1fffff,7:00:00,8830e025a5fffff,21,63.86,25.19,경기 수원시 영통구 원천동
8830e025a1fffff,7:40:00,8830e025a5fffff,16,81.81,25.23,경기 수원시 영통구 원천동
8830e025a1fffff,8:00:00,8830e025a5fffff,18,69.56,17.67,경기 수원시 영통구 원천동
8830e025a1fffff,8:20:00,8830e025a5fffff,26,88.58,21.67,경기 수원시 영통구 원천동
8830e025a1fffff,8:40:00,8830e025a5fffff,19,75.21,19.26,경기 수원시 영통구 원천동
8830e025a1fffff,9:00:00,8830e025a5fffff,37,85.68,22.62,경기 수원시 영통구 원천동
8830e025a1fffff,9:20:00,8830e025a5fffff,31,97.55,27.99,경기 수원시 영통구 원천동
8830e025a1fffff,9:40:00,8830e025a5fffff,29,70.14,28.27,경기 수원시 영통구 원천동
8830e025a1fffff,10:00:00,8830e025a5fffff,28,77.71,27.94,경기 수원시 영통구 원천동
8830e025a1fffff,10:20:00,8830e025a5fffff,36,95.0,34.94,경기 수원시 영통구 원천동
8830e025a1fffff,10:40:00,8830e025a5fffff,25,76.88,25.2,경기 수원시 영통구 원천동
8830e025a1fffff,11:00:00,8830e025a5fffff,31,70.61,22.97,경기 수원시 영통구 원천동
8830e025a1fffff,11:20:00,8830e025a5fffff,34,63.85,25.01,경기 수원시 영통구 원천동
8830e025a1fffff,11:40:00,8830e025a5fffff,50,71.9,24.67,경기 수원시 영통구 원천동
8830e025a1fffff,12:00:00,8830e025a5fffff,36,78.69,21.48,경기 수원시 영통구 원천동
8830e025a1fffff,12:20:00,8830e025a5fffff,29,82.07,22.26,경기 수원시 영통구 원천동
8830e025a1fffff,12:40:00,8830e025a5fffff,38,70.21,23.45,경기 수원시 영통구 원천동
8830e025a1fffff,13:00:00,8830e025a5fffff,34,64.35,25.35,경기 수원시 영통구 원천동
8830e025a1fffff,13:20:00,8830e025a5fffff,41,99.98,26.29,경기 수원시 영통구 원천동
8830e025a1fffff,13:40:00,8830e025a5fffff,38,129.92,24.42,경기 수원시 영통구 원천동
8830e025a1fffff,14:00:00,8830e025a5fffff,29,71.17,30.25,경기 수원시 영통구 원천동
8830e025a1fffff,14:20:00,8830e025a5fffff,29,83.93,19.82,경기 수원시 영통구 원천동
8830e025a1fffff,14:40:00,8830e025a5fffff,32,62.88,18.31,경기 수원시 영통구 원천동
8830e025a1fffff,15:00:00,8830e025a5fffff,47,68.3,21.55,경기 수원시 영통구 원천동
8830e025a1fffff,15:20:00,8830e025a5fffff,43,70.02,31.48,경기 수원시 영통구 원천동
8830e025a1fffff,15:40:00,8830e025a5fffff,39,79.1,23.84,경기 수원시 영통구 원천동
8830e025a1fffff,16:00:00,8830e025a5fffff,39,72.69,19.26,경기 수원시 영통구 원천동
8830e025a1fffff,16:20:00,8830e025a5fffff,35,69.11,22.81,경기 수원시 영통구 원천동
8830e025a1fffff,16:40:00,8830e025a5fffff,38,60.63,25.62,경기 수원시 영통구 원천동
8830e025a1fffff,17:00:00,8830e025a5fffff,30,59.37,21.96,경기 수원시 영통구 원천동
8830e025a1fffff,17:20:00,8830e025a5fffff,43,57.26,24.5,경기 수원시 영통구 원천동
8830e025a1fffff,17:40:00,8830e025a5fffff,35,62.51,18.15,경기 수원시 영통구 원천동
8830e025a1fffff,18:00:00,8830e025a5fffff,31,65.16,14.5,경기 수원시 영통구 원천동
8830e025a1fffff,18:20:00,8830e025a5fffff,30,65.0,19.99,경기 수원시 영통구 원천동
8830e025a1fffff,18:40:00,8830e025a5fffff,29,91.38,18.72,경기 수원시 영통구 원천동
8830e025a1fffff,19:00:00,8830e025a5fffff,31,67.87,23.01,경기 수원시 영통구 원천동
8830e025a1fffff,19:20:00,8830e025a5fffff,29,73.93,26.07,경기 수원시 영통구 원천동
8830e025a1fffff,19:40:00,8830e025a5fffff,27,92.7,36.97,경기 수원시 영통구 원천동
8830e025a1fffff,20:00:00,8830e025a5fffff,32,63.72,24.27,경기 수원시 영통구 원천동
8830e025a1fffff,20:20:00,8830e025a5fffff,46,56.24,24.78,경기 수원시 영통구 원천동
8830e025a1fffff,20:40:00,8830e025a5fffff,35,78.06,21.08,경기 수원시 영통구 원천동
8830e025a1fffff,21:00:00,8830e025a5fffff,31,70.84,21.77,경기 수원시 영통구 원천동
8830e025a1fffff,21:20:00,8830e025a5fffff,29,71.14,26.0,경기 수원시 영통구 원천동
8830e025a1fffff,21:40:00,8830e025a5fffff,25,56.16,28.38,경기 수원시 영통구 원천동
8830e025a1fffff,22:00:00,8830e025a5fffff,32,61.53,20.69,경기 수원시 영통구 원천동
8830e025a1fffff,22:20:00,8830e025a5fffff,28,67.86,11.35,경기 수원시 영통구 원천동
8830e025a1fffff,22:40:00,8830e025a5fffff,23,54.13,20.43,경기 수원시 영통구 원천동
8830e025a1fffff,23:00:00,8830e025a5fffff,34,50.44,19.62,경기 수원시 영통구 원천동
8830e025a1fffff,23:20:00,8830e025a5fffff,13,36.69,10.44,경기 수원시 영통구 원천동
8830e025a5fffff,0:00:00,8830e025a5fffff,195,59.47,18.38,경기 수원시 영통구 원천동
8830e025a5fffff,0:20:00,8830e025a5fffff,23,53.13,11.54,경기 수원시 영통구 원천동
8830e025a5fffff,0:40:00,8830e025a5fffff,34,61.03,15.77,경기 수원시 영통구 원천동
8830e025a5fffff,1:00:00,8830e025a5fffff,29,62.03,15.72,경기 수원시 영통구 원천동
8830e025a5fffff,1:20:00,8830e025a5fffff,23,44.91,17.3,경기 수원시 영통구 원천동
8830e025a5fffff,2:00:00,8830e025a5fffff,15,49.27,18.02,경기 수원시 영통구 원천동
8830e025a5fffff,4:20:00,8830e025a5fffff,11,107.45,22.68,경기 수원시 영통구 원천동
8830e025a5fffff,4:40:00,8830e025a5fffff,19,217.0,27.2,경기 수원시 영통구 원천동
8830e025a5fffff,5:00:00,8830e025a5fffff,26,86.69,17.87,경기 수원시 영통구 원천동
8830e025a5fffff,5:20:00,8830e025a5fffff,30,71.2,73.83,경기 수원시 영통구 원천동
8830e025a5fffff,5:40:00,8830e025a5fffff,28,108.79,35.58,경기 수원시 영통구 원천동
8830e025a5fffff,6:00:00,8830e025a5fffff,40,82.18,26.35,경기 수원시 영통구 원천동
8830e025a5fffff,6:20:00,8830e025a5fffff,39,75.33,29.91,경기 수원시 영통구 원천동
8830e025a5fffff,6:40:00,8830e025a5fffff,26,91.04,30.27,경기 수원시 영통구 원천동
8830e025a5fffff,7:00:00,8830e025a5fffff,44,80.41,26.81,경기 수원시 영통구 원천동
8830e025a5fffff,7:20:00,8830e025a5fffff,54,117.94,25.13,경기 수원시 영통구 원천동
8830e025a5fffff,7:40:00,8830e025a5fffff,57,92.86,25.0,경기 수원시 영통구 원천동
8830e025a5fffff,8:00:00,8830e025a5fffff,54,101.48,30.05,경기 수원시 영통구 원천동
8830e025a5fffff,8:20:00,8830e025a5fffff,80,110.71,29.5,경기 수원시 영통구 원천동
8830e025a5fffff,8:40:00,8830e025a5fffff,87,87.45,30.22,경기 수원시 영통구 원천동
8830e025a5fffff,9:00:00,8830e025a5fffff,107,99.38,29.46,경기 수원시 영통구 원천동
8830e025a5fffff,9:20:00,8830e025a5fffff,112,90.39,30.04,경기 수원시 영통구 원천동
8830e025a5fffff,9:40:00,8830e025a5fffff,98,80.74,27.12,경기 수원시 영통구 원천동
8830e025a5fffff,10:00:00,8830e025a5fffff,100,76.43,28.72,경기 수원시 영통구 원천동
8830e025a5fffff,10:20:00,8830e025a5fffff,91,85.82,37.56,경기 수원시 영통구 원천동
8830e025a5fffff,10:40:00,8830e025a5fffff,96,67.9,22.9,경기 수원시 영통구 원천동
8830e025a5fffff,11:00:00,8830e025a5fffff,106,90.83,30.11,경기 수원시 영통구 원천동
8830e025a5fffff,11:20:00,8830e025a5fffff,103,94.72,26.55,경기 수원시 영통구 원천동
8830e025a5fffff,11:40:00,8830e025a5fffff,97,61.24,23.3,경기 수원시 영통구 원천동
8830e025a5fffff,12:00:00,8830e025a5fffff,84,68.26,22.57,경기 수원시 영통구 원천동
8830e025a5fffff,12:20:00,8830e025a5fffff,86,74.86,26.13,경기 수원시 영통구 원천동
8830e025a5fffff,12:40:00,8830e025a5fffff,67,76.1,24.51,경기 수원시 영통구 원천동
8830e025a5fffff,13:00:00,8830e025a5fffff,76,75.88,24.98,경기 수원시 영통구 원천동
8830e025a5fffff,13:20:00,8830e025a5fffff,88,84.69,29.05,경기 수원시 영통구 원천동
8830e025a5fffff,13:40:00,8830e025a5fffff,116,91.4,27.72,경기 수원시 영통구 원천동
8830e025a5fffff,14:00:00,8830e025a5fffff,134,85.17,26.49,경기 수원시 영통구 원천동
8830e025a5fffff,14:20:00,8830e025a5fffff,100,68.69,21.82,경기 수원시 영통구 원천동
8830e025a5fffff,14:40:00,8830e025a5fffff,106,66.69,24.59,경기 수원시 영통구 원천동
8830e025a5fffff,15:00:00,8830e025a5fffff,102,67.72,28.91,경기 수원시 영통구 원천동
8830e025a5fffff,15:20:00,8830e025a5fffff,101,73.38,23.51,경기 수원시 영통구 원천동
8830e025a5fffff,15:40:00,8830e025a5fffff,127,64.3,24.53,경기 수원시 영통구 원천동
8830e025a5fffff,16:00:00,8830e025a5fffff,102,80.24,23.59,경기 수원시 영통구 원천동
8830e025a5fffff,16:20:00,8830e025a5fffff,84,63.71,25.15,경기 수원시 영통구 원천동
8830e025a5fffff,16:40:00,8830e025a5fffff,94,79.35,24.32,경기 수원시 영통구 원천동
8830e025a5fffff,17:00:00,8830e025a5fffff,98,68.32,22.51,경기 수원시 영통구 원천동
8830e025a5fffff,17:20:00,8830e025a5fffff,83,59.54,24.32,경기 수원시 영통구 원천동
8830e025a5fffff,17:40:00,8830e025a5fffff,64,62.78,21.7,경기 수원시 영통구 원천동
8830e025a5fffff,18:00:00,8830e025a5fffff,84,60.73,26.42,경기 수원시 영통구 원천동
8830e025a5fffff,18:20:00,8830e025a5fffff,75,64.71,21.71,경기 수원시 영통구 원천동
8830e025a5fffff,18:40:00,8830e025a5fffff,69,63.59,21.36,경기 수원시 영통구 원천동
8830e025a5fffff,19:00:00,8830e025a5fffff,100,62.74,22.1,경기 수원시 영통구 원천동
8830e025a5fffff,19:20:00,8830e025a5fffff,60,61.72,29.56,경기 수원시 영통구 원천동
8830e025a5fffff,19:40:00,8830e025a5fffff,84,59.27,26.58,경기 수원시 영통구 원천동
8830e025a5fffff,20:00:00,8830e025a5fffff,89,60.06,31.11,경기 수원시 영통구 원천동
8830e025a5fffff,20:20:00,8830e025a5fffff,56,61.86,29.33,경기 수원시 영통구 원천동
8830e025a5fffff,20:40:00,8830e025a5fffff,73,81.78,24.34,경기 수원시 영통구 원천동
8830e025a5fffff,21:00:00,8830e025a5fffff,57,71.04,26.15,경기 수원시 영통구 원천동
8830e025a5fffff,21:20:00,8830e025a5fffff,74,64.2,23.25,경기 수원시 영통구 원천동
8830e025a5fffff,21:40:00,8830e025a5fffff,79,59.43,140.02,경기 수원시 영통구 원천동
8830e025a5fffff,22:00:00,8830e025a5fffff,62,71.18,21.76,경기 수원시 영통구 원천동
8830e025a5fffff,22:20:00,8830e025a5fffff,45,76.2,17.06,경기 수원시 영통구 원천동
8830e025a5fffff,22:40:00,8830e025a5fffff,51,53.53,17.82,경기 수원시 영통구 원천동
8830e025a5fffff,23:00:00,8830e025a5fffff,55,49.38,291.55,경기 수원시 영통구 원천동
8830e025a5fffff,23:20:00,8830e025a5fffff,32,36.25,10.59,경기 수원시 영통구 원천동
8830e025adfffff,0:00:00,8830e025a5fffff,17,47.71,15.32,경기 수원시 영통구 원천동
8830e025adfffff,7:00:00,8830e025a5fffff,12,97.33,23.25,경기 수원시 영통구 원천동
8830e025adfffff,7:20:00,8830e025a5fffff,10,100.7,20.88,경기 수원시 영통구 원천동
8830e025adfffff,7:40:00,8830e025a5fffff,11,83.82,26.78,경기 수원시 영통구 원천동
8830e025adfffff,8:00:00,8830e025a5fffff,13,62.77,16.83,경기 수원시 영통구 원천동
8830e025adfffff,8:20:00,8830e025a5fffff,14,83.07,27.94,경기 수원시 영통구 원천동
8830e025adfffff,8:40:00,8830e025a5fffff,24,70.79,26.07,경기 수원시 영통구 원천동
8830e025adfffff,9:00:00,8830e025a5fffff,24,105.96,30.88,경기 수원시 영통구 원천동
8830e025adfffff,9:20:00,8830e025a5fffff,30,58.73,26.19,경기 수원시 영통구 원천동
